leftEAR,xLStart,xLEnd,yLStart,yLEnd,xL,yL,wL,hL,xLPoint,yLPoint,xLEst,xLMi,xLM,yLEst,yLMi,yLM,rightEAR,xRStart,xREnd,yRStart,yREnd,xR,yR,wR,hR,xRPoint,yRPoint,xREst,xRMi,xRM,yREst,yRMi,yRM,xOut,yOut
0.337783012,229,251,104,112,0,0,12,8,6,4,-3.5,372,-4781,0.424805813,384,326,0.310863647,174,195,104,111,0,0,11,7,5,3,-4,325,-5464,0.583155019,329,447,8,743
0.341117592,228,250,103,112,0,0,22,9,11,4,-1,683,-1366,0.405190635,341,311,0.309173471,174,195,104,111,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,8,745
0.317127863,228,250,103,111,0,0,22,8,11,4,-1,683,-1366,0.546306689,384,419,0.331831824,174,195,103,111,0,0,11,8,5,4,-4,325,-5464,0.459812799,384,353,8,748
0.341117592,228,250,103,112,0,0,22,9,11,4,-1,683,-1366,0.405190635,341,311,0.295849719,173,195,104,111,0,0,12,7,6,3,-3.5,372,-4781,0.671472241,329,515,8,752
0.339509048,228,250,104,112,0,0,12,8,6,4,-3.5,372,-4781,0.414652661,384,318,0.317853626,173,195,104,111,0,0,12,7,6,3,-3.5,372,-4781,0.542037492,329,416,8,752
0.341117592,228,250,104,112,0,0,12,8,6,4,-3.5,372,-4781,0.405190635,384,311,0.319732653,173,195,103,111,0,0,14,8,7,4,-3,434,-4098,0.530984395,384,407,7,753
0.316875111,228,250,104,112,0,0,12,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.308129551,173,194,105,112,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,7,753
0.303203657,227,250,105,113,0,0,13,7,6,3,-3.5,356,-4781,0.628213781,288,482,0.340557457,172,194,105,113,0,0,12,8,6,4,-3.5,372,-4781,0.408485548,384,313,7,753
0.362142984,227,249,104,113,0,0,22,9,11,4,-1,683,-1366,0.281511858,341,216,0.356738621,173,194,105,113,0,0,11,8,5,4,-4,325,-5464,0.313302232,384,240,7,753
0.339509048,227,249,105,113,0,0,13,8,6,4,-3.5,372,-4781,0.414652661,384,318,0.331831824,173,194,105,112,0,0,10,7,5,3,-4,325,-5464,0.459812799,329,353,7,753
0.316875111,227,249,105,113,0,0,12,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.355534097,173,194,105,113,0,0,10,8,5,4,-4,325,-5464,0.320387663,384,246,7,753
0.262246514,226,249,106,113,0,0,13,7,6,3,-3.5,356,-4781,0.869138152,329,667,0.27348048,172,194,105,112,0,0,11,7,5,3,-4,310,-5464,0.803056,329,616,7,753
0.341117592,226,248,105,113,0,0,13,8,6,4,-3.5,372,-4781,0.405190635,384,311,0.316875111,172,194,105,112,0,0,10,7,5,3,-4,310,-5464,0.547793464,329,420,7,753
0.316875111,226,248,105,113,0,0,12,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.341970946,172,194,105,113,0,0,10,8,5,4,-4,310,-5464,0.400170904,384,307,7,753
0.318483655,225,247,104,112,0,0,22,8,11,4,-1,683,-1366,0.538331438,384,413,0.331658249,171,192,105,112,0,0,11,7,5,3,-4,325,-5464,0.46083383,329,353,7,753
0.341117592,225,247,104,113,0,0,22,8,11,4,-1,683,-1366,0.405190635,341,311,0.339509048,171,193,105,113,0,0,10,8,5,4,-4,310,-5464,0.414652661,384,318,7,753
0.316875111,225,247,105,113,0,0,12,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.284427278,171,192,106,112,0,0,10,6,5,3,-4,325,-5464,0.738663071,384,567,7,753
0.260462441,224,247,106,113,0,0,13,6,6,3,-3.5,356,-4781,0.879632699,329,675,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,7,753
0.304742802,224,247,105,113,0,0,13,7,6,3,-3.5,356,-4781,0.619159991,288,475,0.295849719,170,192,106,113,0,0,10,7,5,3,-4,310,-5464,0.671472241,329,515,7,753
0.271607238,224,246,106,113,0,0,13,6,6,3,-3.5,372,-4781,0.81407507,329,625,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,7,753
0.331450594,224,245,105,113,0,0,13,8,6,4,-3.5,390,-4781,0.462055331,384,354,0.331831824,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.459812799,329,353,7,753
0.270226409,224,246,106,113,0,0,13,7,6,3,-3.5,372,-4781,0.822197591,329,631,0.282842712,170,191,106,113,0,0,10,7,5,3,-4,325,-5464,0.747984044,329,574,7,753
0.292745277,224,246,106,113,0,0,13,7,6,3,-3.5,372,-4781,0.689733665,329,529,0.250846543,170,192,107,113,0,0,10,6,5,3,-4,310,-5464,0.936196803,384,718,7,753
0.282018972,224,247,106,113,0,0,13,7,6,3,-3.5,356,-4781,0.752829577,329,578,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,7,753
0.260462441,223,246,106,113,0,0,14,7,7,3,-3,415,-4098,0.879632699,329,675,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,7,753
0.304996079,223,246,105,113,0,0,14,8,7,4,-3,415,-4098,0.617670124,384,474,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,7,753
0.292745277,224,246,105,113,0,0,13,8,6,4,-3.5,372,-4781,0.689733665,384,529,0.296114416,170,192,106,113,0,0,10,7,5,3,-4,310,-5464,0.669915197,329,514,7,753
0.297722961,224,246,106,113,0,0,13,7,6,3,-3.5,372,-4781,0.660453172,329,507,0.286388938,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.727123894,329,558,7,750
0.315264144,224,246,105,113,0,0,13,8,6,4,-3.5,372,-4781,0.557269739,384,427,0.297722961,170,192,106,113,0,0,10,7,5,3,-4,310,-5464,0.660453172,329,507,7,746
0.260462441,224,247,106,113,0,0,13,7,6,3,-3.5,356,-4781,0.879632699,329,675,0.24957126,170,192,107,113,0,0,10,6,5,3,-4,310,-5464,0.943698468,384,724,7,740
0.326400206,224,247,105,113,0,0,13,8,6,4,-3.5,356,-4781,0.491763496,384,377,0.331831824,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.459812799,329,353,7,732
0.270226409,224,246,106,113,0,0,13,7,6,3,-3.5,372,-4781,0.822197591,329,631,0.262686665,171,192,107,113,0,0,9,6,4,3,-4.5,260,-6147,0.86654903,384,665,8,726
0.318483655,224,246,105,113,0,0,13,8,6,4,-3.5,372,-4781,0.538331438,384,413,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,8,721
0.282018972,224,247,105,113,0,0,13,8,6,4,-3.5,356,-4781,0.752829577,384,578,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,9,716
0.304742802,224,247,105,113,0,0,13,8,6,4,-3.5,356,-4781,0.619159991,384,475,0.308129551,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,9,712
0.272090128,224,246,106,113,0,0,13,7,6,3,-3.5,372,-4781,0.811234542,329,623,0.286388938,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.727123894,329,558,9,708
0.247707542,224,246,106,113,0,0,13,6,6,3,-3.5,372,-4781,0.954661518,329,733,0.260725005,171,192,107,113,0,0,9,6,4,3,-4.5,260,-6147,0.878088207,384,674,9,703
0.247707542,224,246,107,113,0,0,13,5,6,2,-3.5,372,-4781,0.954661518,256,733,0.27609843,172,192,107,113,0,0,8,6,4,3,-4.5,273,-6147,0.787656295,384,604,9,697
0.296209362,225,247,105,113,0,0,12,7,6,3,-3.5,372,-4781,0.669356694,288,514,0.310091211,171,192,106,113,0,0,9,7,4,3,-4.5,260,-6147,0.587698758,329,451,11,688
0.282018972,224,247,105,113,0,0,13,7,6,3,-3.5,356,-4781,0.752829577,288,578,0.308129551,172,193,106,113,0,0,8,7,4,3,-4.5,260,-6147,0.599237935,329,460,12,678
0.294608995,224,246,105,113,0,0,13,7,6,3,-3.5,372,-4781,0.678770615,288,521,0.286388938,171,192,106,112,0,0,10,6,5,3,-4,325,-5464,0.727123894,384,558,15,672
0.303203657,224,247,105,113,0,0,13,7,6,3,-3.5,356,-4781,0.628213781,288,482,0.332956046,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.45319973,329,348,16,666
0.326400206,224,247,104,112,0,0,14,8,7,4,-3,415,-4098,0.491763496,384,377,0.351337797,172,192,105,112,0,0,9,7,4,3,-4.5,273,-6147,0.345071781,329,265,20,653
0.304996079,224,247,104,112,0,0,13,8,6,4,-3.5,356,-4781,0.617670124,384,474,0.331831824,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.459812799,329,353,22,639
0.304742802,224,247,104,112,0,0,13,8,6,4,-3.5,356,-4781,0.619159991,384,475,0.308088023,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.599482218,329,460,25,622
0.318483655,225,247,104,112,0,0,12,8,6,4,-3.5,372,-4781,0.538331438,384,413,0.308129551,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,25,603
0.316666118,225,247,104,112,0,0,12,8,6,4,-3.5,372,-4781,0.549022833,384,421,0.308129551,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,21,586
0.340918186,225,247,104,112,0,0,12,7,6,3,-3.5,372,-4781,0.406363614,288,312,0.308129551,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,13,567
0.317127863,225,247,104,112,0,0,12,7,6,3,-3.5,372,-4781,0.546306689,288,419,0.308129551,172,193,105,112,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,7,551
0.316666118,225,247,104,112,0,0,12,7,6,3,-3.5,372,-4781,0.549022833,288,421,0.310091211,172,193,105,112,0,0,9,7,4,3,-4.5,260,-6147,0.587698758,329,451,6,544
0.294241175,225,247,104,112,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,288,522,0.308129551,171,192,105,112,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,6,532
0.294241175,225,247,104,112,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,288,522,0.308129551,172,193,105,112,0,0,9,7,4,3,-4.5,260,-6147,0.599237935,329,460,6,518
0.315264144,225,247,103,111,0,0,13,8,6,4,-3.5,372,-4781,0.557269739,384,427,0.340918186,171,193,104,112,0,0,11,8,5,4,-4,310,-5464,0.406363614,384,312,5,500
0.294241175,225,247,104,111,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.287359203,172,193,104,111,0,0,10,7,5,3,-4,325,-5464,0.721416456,329,554,6,484
0.316875111,225,247,103,111,0,0,13,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.349563319,172,192,104,111,0,0,10,7,5,3,-4,341,-5464,0.355509891,329,273,9,474
0.294241175,225,247,104,111,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.332956046,172,193,104,111,0,0,10,7,5,3,-4,325,-5464,0.45319973,329,348,10,463
0.292745277,225,247,103,111,0,0,13,8,6,4,-3.5,372,-4781,0.689733665,384,529,0.323387087,172,192,104,111,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,11,452
0.292745277,225,247,103,111,0,0,13,8,6,4,-3.5,372,-4781,0.689733665,384,529,0.325154965,172,192,104,111,0,0,10,7,5,3,-4,341,-5464,0.499088443,329,383,11,436
0.294608995,225,247,103,111,0,0,13,7,6,3,-3.5,372,-4781,0.678770615,288,521,0.308129551,171,192,104,111,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,10,420
0.294608995,225,247,103,111,0,0,13,7,6,3,-3.5,372,-4781,0.678770615,288,521,0.308129551,172,193,104,111,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,7,405
0.316875111,225,247,103,111,0,0,13,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.299625702,172,192,104,110,0,0,10,6,5,3,-4,341,-5464,0.649260578,384,498,2,390
0.304917564,225,248,103,111,0,0,13,7,6,3,-3.5,356,-4781,0.618131979,288,474,0.308129551,172,193,104,111,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,0,378
0.294608995,225,247,104,111,0,0,12,6,6,3,-3.5,372,-4781,0.678770615,329,521,0.260725005,172,193,104,110,0,0,10,6,5,3,-4,325,-5464,0.878088207,384,674,0,363
0.318483655,225,247,103,111,0,0,13,7,6,3,-3.5,372,-4781,0.538331438,288,413,0.308129551,172,193,104,111,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,0,340
0.318483655,226,248,103,111,0,0,12,7,6,3,-3.5,372,-4781,0.538331438,288,413,0.309173471,172,193,103,110,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,0,322
0.318483655,225,247,103,111,0,0,13,7,6,3,-3.5,372,-4781,0.538331438,288,413,0.373138946,173,193,103,111,0,0,10,8,5,4,-4,341,-5464,0.216829727,384,166,0,310
0.341117592,225,247,102,111,0,0,13,8,6,4,-3.5,372,-4781,0.405190635,341,311,0.323387087,173,193,103,110,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,0,303
0.295849719,226,248,103,110,0,0,12,7,6,3,-3.5,372,-4781,0.671472241,329,515,0.299625702,173,193,104,110,0,0,8,6,4,3,-4.5,273,-6147,0.649260578,384,498,0,287
0.294241175,226,248,103,111,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,288,522,0.325154965,173,193,103,110,0,0,10,7,5,3,-4,341,-5464,0.499088443,329,383,2,268
0.339509048,225,247,102,110,0,0,13,8,6,4,-3.5,372,-4781,0.414652661,384,318,0.323387087,173,193,103,110,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,4,255
0.294241175,226,248,103,110,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.285390896,173,194,103,109,0,0,10,6,5,3,-4,325,-5464,0.732994727,384,562,6,248
0.292745277,226,248,103,110,0,0,12,7,6,3,-3.5,372,-4781,0.689733665,329,529,0.285390896,173,194,103,109,0,0,10,6,5,3,-4,325,-5464,0.732994727,384,562,7,238
0.292745277,226,248,103,110,0,0,12,7,6,3,-3.5,372,-4781,0.689733665,329,529,0.299625702,173,193,102,109,0,0,11,7,5,3,-4,341,-5464,0.649260578,329,498,7,227
0.315264144,226,248,102,110,0,0,12,8,6,4,-3.5,372,-4781,0.557269739,384,427,0.323387087,173,193,102,109,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,7,212
0.294241175,226,248,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,288,522,0.274656893,173,193,103,109,0,0,10,6,5,3,-4,341,-5464,0.796135922,384,611,7,199
0.316875111,226,248,102,110,0,0,12,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.323387087,173,193,103,110,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,7,187
0.316875111,226,248,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.260725005,173,194,103,109,0,0,10,6,5,3,-4,325,-5464,0.878088207,384,674,7,180
0.316875111,226,248,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.348263017,173,193,102,109,0,0,10,7,5,3,-4,341,-5464,0.363158726,329,278,9,165
0.316875111,226,248,102,110,0,0,13,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.332956046,173,194,102,109,0,0,10,7,5,3,-4,325,-5464,0.45319973,329,348,10,150
0.292745277,226,248,102,110,0,0,13,7,6,3,-3.5,372,-4781,0.689733665,288,529,0.32459451,174,194,102,109,0,0,9,7,4,3,-4.5,273,-6147,0.502385234,329,385,12,141
0.316875111,226,248,102,110,0,0,13,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.309173471,173,194,102,109,0,0,10,7,5,3,-4,325,-5464,0.593097228,329,455,13,135
0.275456984,227,249,102,109,0,0,12,7,6,3,-3.5,372,-4781,0.791429507,329,607,0.274656893,174,194,102,108,0,0,10,6,5,3,-4,341,-5464,0.796135922,384,611,13,127
0.295849719,227,249,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.671472241,288,515,0.309173471,173,194,102,109,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,13,119
0.294608995,226,248,102,110,0,0,13,7,6,3,-3.5,372,-4781,0.678770615,288,521,0.309173471,173,194,102,109,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,13,103
0.294241175,227,249,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,288,522,0.32459451,174,194,102,109,0,0,10,7,5,3,-4,341,-5464,0.502385234,329,385,12,102
0.292745277,227,249,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.689733665,288,529,0.323387087,174,194,102,109,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,12,102
0.294241175,227,249,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,288,522,0.308129551,173,194,102,109,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,12,102
0.296114416,227,249,102,109,0,0,12,7,6,3,-3.5,372,-4781,0.669915197,329,514,0.325,175,195,101,108,0,0,9,7,4,3,-4.5,273,-6147,0.5,329,383,12,102
0.294241175,227,249,102,109,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.30952381,173,194,101,108,0,0,12,7,6,3,-3.5,390,-4781,0.591036415,329,453,0,111
0.339509048,227,249,101,110,0,0,12,8,6,4,-3.5,372,-4781,0.414652661,341,318,0.325,174,194,101,108,0,0,10,7,5,3,-4,341,-5464,0.5,329,383,0,111
0.337783012,227,249,101,110,0,0,12,8,6,4,-3.5,372,-4781,0.424805813,341,326,0.336717515,172,193,100,107,0,0,21,7,10,3,-1.5,650,-2049,0.431073442,329,331,1,107
0.341117592,227,249,101,110,0,0,12,8,6,4,-3.5,372,-4781,0.405190635,341,311,0.332956046,173,194,101,108,0,0,12,7,6,3,-3.5,390,-4781,0.45319973,329,348,5,83
0.308129551,227,248,102,110,0,0,12,7,6,3,-3.5,390,-4781,0.599237935,288,460,0.276723375,174,194,102,108,0,0,10,6,5,3,-4,341,-5464,0.783980147,384,602,8,65
0.292745277,227,249,102,110,0,0,12,7,6,3,-3.5,372,-4781,0.689733665,288,529,0.299625702,174,194,102,108,0,0,10,6,5,3,-4,341,-5464,0.649260578,384,498,9,55
0.294241175,227,249,102,109,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.299625702,174,194,102,108,0,0,10,6,5,3,-4,341,-5464,0.649260578,384,498,9,49
0.304742802,226,249,101,109,0,0,13,8,6,4,-3.5,356,-4781,0.619159991,384,475,0.309173471,173,194,101,108,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,8,43
0.324879936,227,250,101,110,0,0,12,7,6,3,-3.5,356,-4781,0.500706261,256,384,0.317853626,172,194,99,106,0,0,19,7,9,3,-2,558,-2732,0.542037492,329,416,8,36
0.294241175,227,249,102,109,0,0,12,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.323387087,174,194,101,108,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,8,30
0.316875111,227,249,101,109,0,0,12,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.325154965,174,194,102,109,0,0,10,7,5,3,-4,341,-5464,0.499088443,329,383,7,27
0.339509048,227,249,101,110,0,0,12,8,6,4,-3.5,372,-4781,0.414652661,341,318,0.323387087,174,194,102,109,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,7,27
0.315264144,227,249,101,109,0,0,12,7,6,3,-3.5,372,-4781,0.557269739,288,427,0.32459451,174,194,101,108,0,0,10,7,5,3,-4,341,-5464,0.502385234,329,385,7,24
0.317127863,226,248,101,109,0,0,13,7,6,3,-3.5,372,-4781,0.546306689,288,419,0.309173471,173,194,101,108,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,7,18
0.318483655,226,248,101,109,0,0,13,7,6,3,-3.5,372,-4781,0.538331438,288,413,0.334646221,173,194,101,108,0,0,11,7,5,3,-4,325,-5464,0.443257521,329,340,7,7
0.315264144,227,249,101,109,0,0,12,7,6,3,-3.5,372,-4781,0.557269739,288,427,0.323387087,174,194,102,109,0,0,10,7,5,3,-4,341,-5464,0.509487725,329,391,7,3
0.339509048,226,248,100,109,0,0,13,8,6,4,-3.5,372,-4781,0.414652661,341,318,0.351337797,174,194,101,108,0,0,10,7,5,3,-4,341,-5464,0.345071781,329,265,7,1
0.318464878,227,249,101,109,0,0,12,7,6,3,-3.5,372,-4781,0.538441896,288,413,0.32459451,174,194,101,108,0,0,10,7,5,3,-4,341,-5464,0.502385234,329,385,8,1
0.339509048,227,249,100,109,0,0,12,8,6,4,-3.5,372,-4781,0.414652661,341,318,0.351337797,174,194,101,108,0,0,10,7,5,3,-4,341,-5464,0.345071781,329,265,23,1
0.326400206,226,249,100,108,0,0,13,8,6,4,-3.5,356,-4781,0.491763496,384,377,0.332956046,173,194,101,108,0,0,12,7,6,3,-3.5,390,-4781,0.45319973,329,348,35,1
0.294241175,227,249,101,108,0,0,12,6,6,3,-3.5,372,-4781,0.680934267,329,522,0.333516293,174,195,101,108,0,0,11,7,5,3,-4,325,-5464,0.449904159,329,345,39,1
0.340918186,227,249,100,109,0,0,12,8,6,4,-3.5,372,-4781,0.406363614,341,312,0.332956046,174,195,101,108,0,0,11,7,5,3,-4,325,-5464,0.45319973,329,348,40,1
0.316875111,227,249,100,108,0,0,13,8,6,4,-3.5,372,-4781,0.547793464,384,420,0.348263017,174,194,101,108,0,0,11,7,5,3,-4,341,-5464,0.363158726,329,278,44,1
0.316875111,227,249,100,108,0,0,13,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.332956046,174,195,101,108,0,0,11,7,5,3,-4,325,-5464,0.45319973,329,348,55,3
0.318748353,227,249,100,108,0,0,13,7,6,3,-3.5,372,-4781,0.536774394,288,412,0.308129551,174,195,101,108,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,71,7
0.316875111,228,250,100,108,0,0,12,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.349811736,175,195,100,108,0,0,10,8,5,4,-4,341,-5464,0.354048612,384,271,86,8
0.304996079,227,250,100,108,0,0,13,7,6,3,-3.5,356,-4781,0.617670124,288,474,0.332956046,175,196,101,108,0,0,10,6,5,3,-4,325,-5464,0.45319973,329,348,87,8
0.316875111,228,250,100,108,0,0,12,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.32459451,175,195,101,108,0,0,10,7,5,3,-4,341,-5464,0.502385234,329,385,87,8
0.340918186,228,250,99,108,0,0,12,8,6,4,-3.5,372,-4781,0.406363614,341,312,0.348263017,175,195,100,107,0,0,10,7,5,3,-4,341,-5464,0.363158726,329,278,89,8
0.316875111,228,250,100,108,0,0,12,7,6,3,-3.5,372,-4781,0.547793464,288,420,0.373138946,175,195,100,108,0,0,10,8,5,4,-4,341,-5464,0.216829727,384,166,100,8
0.318483655,228,250,100,108,0,0,12,6,6,3,-3.5,372,-4781,0.538331438,288,413,0.285714286,175,196,100,106,0,0,11,6,5,3,-4,325,-5464,0.731092437,384,561,114,8
0.326209403,227,250,99,108,0,0,13,8,6,4,-3.5,356,-4781,0.492885867,341,378,0.373138946,175,195,100,108,0,0,11,8,5,4,-4,341,-5464,0.216829727,384,166,117,8
0.315264144,228,250,100,108,0,0,12,6,6,3,-3.5,372,-4781,0.557269739,288,427,0.349563319,175,195,100,107,0,0,11,7,5,3,-4,341,-5464,0.355509891,329,273,120,8
0.318748353,229,251,100,108,0,0,11,6,5,3,-4,310,-5464,0.536774394,288,412,0.350030894,176,196,100,107,0,0,10,7,5,3,-4,341,-5464,0.352759444,329,270,125,8
0.316864511,228,250,100,108,0,0,12,6,6,3,-3.5,372,-4781,0.547855818,288,420,0.332956046,175,196,100,107,0,0,11,7,5,3,-4,325,-5464,0.45319973,329,348,134,8
0.3200922,229,251,100,108,0,0,11,6,5,3,-4,310,-5464,0.528869413,288,406,0.326368989,176,196,100,107,0,0,10,7,5,3,-4,341,-5464,0.491947125,329,377,138,8
0.363552122,228,250,99,108,0,0,12,7,6,3,-3.5,372,-4781,0.273222811,256,209,0.373138946,175,195,100,108,0,0,11,8,5,4,-4,341,-5464,0.216829727,384,166,144,9
0.304551998,228,251,99,107,0,0,12,7,6,3,-3.5,356,-4781,0.620282362,288,476,0.325154965,176,196,100,107,0,0,10,7,5,3,-4,341,-5464,0.499088443,329,383,150,10
0.294241175,229,251,100,107,0,0,11,6,5,3,-4,310,-5464,0.680934267,329,522,0.309173471,175,196,100,107,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,157,10
0.316864511,229,251,100,108,0,0,11,6,5,3,-4,310,-5464,0.547855818,288,420,0.374532127,176,196,99,107,0,0,10,8,5,4,-4,341,-5464,0.208634547,384,160,170,10
0.340918186,229,251,99,108,0,0,11,7,5,3,-4,310,-5464,0.406363614,256,312,0.32459451,176,196,100,107,0,0,10,7,5,3,-4,341,-5464,0.502385234,329,385,179,10
0.331831824,229,250,99,107,0,0,11,7,5,3,-4,325,-5464,0.459812799,288,353,0.309173471,175,196,99,106,0,0,11,7,5,3,-4,325,-5464,0.593097228,329,455,193,10
0.306412939,229,250,99,107,0,0,11,7,5,3,-4,325,-5464,0.609335656,288,467,0.326660992,177,197,99,106,0,0,9,7,4,3,-4.5,273,-6147,0.490229459,329,376,201,11
0.306412939,229,250,99,107,0,0,11,6,5,3,-4,325,-5464,0.609335656,288,467,0.341632415,177,196,99,106,0,0,9,6,4,3,-4.5,287,-6147,0.402162263,329,308,215,13
0.311141777,229,250,98,105,0,0,11,7,5,3,-4,325,-5464,0.581518957,329,446,0.369779452,177,196,98,106,0,0,9,7,4,3,-4.5,287,-6147,0.236591456,288,181,229,16
0.331831824,229,250,98,106,0,0,11,7,5,3,-4,325,-5464,0.459812799,288,353,0.343807366,177,196,98,105,0,0,9,7,4,3,-4.5,287,-6147,0.389368433,329,299,236,16
0.294608995,229,251,98,105,0,0,11,7,5,3,-4,310,-5464,0.678770615,329,521,0.343500036,177,196,98,105,0,0,9,7,4,3,-4.5,287,-6147,0.391176259,329,300,251,19
0.316864511,228,250,99,107,0,0,12,6,6,3,-3.5,372,-4781,0.547855818,288,420,0.341632415,176,195,99,106,0,0,10,7,5,3,-4,359,-5464,0.402162263,329,308,263,20
0.318284249,229,251,98,106,0,0,11,7,5,3,-4,310,-5464,0.539504417,288,414,0.369779452,178,197,99,106,0,0,8,6,4,3,-4.5,287,-6147,0.236591456,329,181,282,22
0.308129551,229,250,98,105,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,0.315352999,177,196,98,104,0,0,9,6,4,3,-4.5,287,-6147,0.556747066,384,427,296,23
0.306412939,229,250,97,105,0,0,21,8,10,4,-1.5,650,-2049,0.609335656,384,467,0.341632415,177,196,97,104,0,0,19,7,9,3,-2,647,-2732,0.402162263,329,308,314,23
0.294241175,229,251,98,105,2,0,9,7,6,3,-3.5,372,-4781,0.680934267,329,522,0.344283224,178,197,98,105,0,0,8,7,4,3,-4.5,287,-6147,0.386569268,329,296,335,23
0.318748353,229,251,98,106,0,0,11,7,5,3,-4,310,-5464,0.536774394,288,412,0.32459451,176,196,98,105,0,0,10,7,5,3,-4,341,-5464,0.502385234,329,385,346,23
